transition_id,machine_id,object_family,state_field,machine_class,transition_kind,raw_transition,source_state_or_selector,source_ref_kind,event_code_or_null,target_state_or_selector,target_ref_kind,source_file,source_heading_or_logical_block,rationale
machine_schema_migration_ledger_phase_state_edge_006,machine_schema_migration_ledger_phase_state,SchemaMigrationLedger,phase_state,release_control,explicit_event_edge,CONTRACTING --contract_complete--> CONTRACTED,CONTRACTING,state,contract_complete,CONTRACTED,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L1422[SchemaMigrationLedger.phase_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_schema_migration_ledger_phase_state_edge_007,machine_schema_migration_ledger_phase_state,SchemaMigrationLedger,phase_state,release_control,explicit_event_edge,APPLYING --halt--> HALTED,APPLYING,state,halt,HALTED,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L1423[SchemaMigrationLedger.phase_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_schema_migration_ledger_phase_state_edge_008,machine_schema_migration_ledger_phase_state,SchemaMigrationLedger,phase_state,release_control,explicit_event_edge,VERIFYING --halt--> HALTED,VERIFYING,state,halt,HALTED,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L1424[SchemaMigrationLedger.phase_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_schema_migration_ledger_phase_state_edge_009,machine_schema_migration_ledger_phase_state,SchemaMigrationLedger,phase_state,release_control,explicit_event_edge,CONTRACTING --halt--> HALTED,CONTRACTING,state,halt,HALTED,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L1425[SchemaMigrationLedger.phase_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_schema_migration_ledger_phase_state_edge_010,machine_schema_migration_ledger_phase_state,SchemaMigrationLedger,phase_state,release_control,explicit_event_edge,APPLYING --fail--> FAILED,APPLYING,state,fail,FAILED,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L1426[SchemaMigrationLedger.phase_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_schema_migration_ledger_phase_state_edge_011,machine_schema_migration_ledger_phase_state,SchemaMigrationLedger,phase_state,release_control,explicit_event_edge,VERIFYING --fail--> FAILED,VERIFYING,state,fail,FAILED,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L1427[SchemaMigrationLedger.phase_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_schema_migration_ledger_phase_state_edge_012,machine_schema_migration_ledger_phase_state,SchemaMigrationLedger,phase_state,release_control,explicit_event_edge,CONTRACTING --fail--> FAILED,CONTRACTING,state,fail,FAILED,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L1428[SchemaMigrationLedger.phase_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_schema_migration_ledger_phase_state_edge_013,machine_schema_migration_ledger_phase_state,SchemaMigrationLedger,phase_state,release_control,explicit_event_edge,HALTED --resume_apply--> APPLYING,HALTED,state,resume_apply,APPLYING,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L1429[SchemaMigrationLedger.phase_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_schema_migration_ledger_phase_state_edge_014,machine_schema_migration_ledger_phase_state,SchemaMigrationLedger,phase_state,release_control,explicit_event_edge,HALTED --resume_verify--> VERIFYING,HALTED,state,resume_verify,VERIFYING,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L1430[SchemaMigrationLedger.phase_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_schema_migration_ledger_phase_state_edge_015,machine_schema_migration_ledger_phase_state,SchemaMigrationLedger,phase_state,release_control,explicit_event_edge,HALTED --resume_contract--> CONTRACTING,HALTED,state,resume_contract,CONTRACTING,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L1431[SchemaMigrationLedger.phase_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_schema_migration_ledger_phase_state_edge_016,machine_schema_migration_ledger_phase_state,SchemaMigrationLedger,phase_state,release_control,explicit_event_edge,VERIFIED --supersede--> SUPERSEDED,VERIFIED,state,supersede,SUPERSEDED,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L1432[SchemaMigrationLedger.phase_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_schema_migration_ledger_phase_state_edge_017,machine_schema_migration_ledger_phase_state,SchemaMigrationLedger,phase_state,release_control,explicit_event_edge,CONTRACTED --supersede--> SUPERSEDED,CONTRACTED,state,supersede,SUPERSEDED,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L1433[SchemaMigrationLedger.phase_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_secret_version_rotation_state_edge_001,machine_secret_version_rotation_state,SecretVersion,rotation_state,release_control,explicit_event_edge,ISSUED --attestation_passed--> ATTESTED,ISSUED,state,attestation_passed,ATTESTED,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L1543[SecretVersion.rotation_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_secret_version_rotation_state_edge_002,machine_secret_version_rotation_state,SecretVersion,rotation_state,release_control,explicit_event_edge,ISSUED --revoke--> REVOKED,ISSUED,state,revoke,REVOKED,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L1544[SecretVersion.rotation_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_secret_version_rotation_state_edge_003,machine_secret_version_rotation_state,SecretVersion,rotation_state,release_control,explicit_event_edge,ATTESTED --activate--> ACTIVE,ATTESTED,state,activate,ACTIVE,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L1545[SecretVersion.rotation_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_secret_version_rotation_state_edge_004,machine_secret_version_rotation_state,SecretVersion,rotation_state,release_control,explicit_event_edge,ATTESTED --revoke--> REVOKED,ATTESTED,state,revoke,REVOKED,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L1546[SecretVersion.rotation_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_secret_version_rotation_state_edge_005,machine_secret_version_rotation_state,SecretVersion,rotation_state,release_control,explicit_event_edge,ACTIVE --begin_rotation--> ROTATING,ACTIVE,state,begin_rotation,ROTATING,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L1547[SecretVersion.rotation_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_secret_version_rotation_state_edge_006,machine_secret_version_rotation_state,SecretVersion,rotation_state,release_control,explicit_event_edge,ROTATING --cutover_complete--> RETIRED,ROTATING,state,cutover_complete,RETIRED,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L1548[SecretVersion.rotation_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_secret_version_rotation_state_edge_007,machine_secret_version_rotation_state,SecretVersion,rotation_state,release_control,explicit_event_edge,ROTATING --cutover_aborted--> ACTIVE,ROTATING,state,cutover_aborted,ACTIVE,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L1549[SecretVersion.rotation_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_secret_version_rotation_state_edge_008,machine_secret_version_rotation_state,SecretVersion,rotation_state,release_control,explicit_event_edge,ACTIVE --revoke--> REVOKED,ACTIVE,state,revoke,REVOKED,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L1550[SecretVersion.rotation_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_secret_version_rotation_state_edge_009,machine_secret_version_rotation_state,SecretVersion,rotation_state,release_control,explicit_event_edge,ROTATING --revoke--> REVOKED,ROTATING,state,revoke,REVOKED,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L1551[SecretVersion.rotation_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_snapshot_lifecycle_state_edge_001,machine_snapshot_lifecycle_state,Snapshot,lifecycle_state,lifecycle,explicit_event_edge,BUILT --validation_pass--> VALID,BUILT,state,validation_pass,VALID,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L303[Snapshot.lifecycle_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_snapshot_lifecycle_state_edge_002,machine_snapshot_lifecycle_state,Snapshot,lifecycle_state,lifecycle,explicit_event_edge,BUILT --validation_warn--> WARNED,BUILT,state,validation_warn,WARNED,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L304[Snapshot.lifecycle_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_snapshot_lifecycle_state_edge_003,machine_snapshot_lifecycle_state,Snapshot,lifecycle_state,lifecycle,explicit_event_edge,BUILT --validation_fail--> INVALID,BUILT,state,validation_fail,INVALID,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L305[Snapshot.lifecycle_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_snapshot_lifecycle_state_edge_004,machine_snapshot_lifecycle_state,Snapshot,lifecycle_state,lifecycle,explicit_event_edge,VALID --newer_snapshot_for_same_scope--> SUPERSEDED,VALID,state,newer_snapshot_for_same_scope,SUPERSEDED,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L306[Snapshot.lifecycle_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_snapshot_lifecycle_state_edge_005,machine_snapshot_lifecycle_state,Snapshot,lifecycle_state,lifecycle,explicit_event_edge,WARNED --newer_snapshot_for_same_scope--> SUPERSEDED,WARNED,state,newer_snapshot_for_same_scope,SUPERSEDED,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L307[Snapshot.lifecycle_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_snapshot_lifecycle_state_edge_006,machine_snapshot_lifecycle_state,Snapshot,lifecycle_state,lifecycle,explicit_event_edge,VALID --retention_loss_detected--> RETENTION_LIMITED,VALID,state,retention_loss_detected,RETENTION_LIMITED,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L308[Snapshot.lifecycle_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_snapshot_lifecycle_state_edge_007,machine_snapshot_lifecycle_state,Snapshot,lifecycle_state,lifecycle,explicit_event_edge,WARNED --retention_loss_detected--> RETENTION_LIMITED,WARNED,state,retention_loss_detected,RETENTION_LIMITED,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L309[Snapshot.lifecycle_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_snapshot_lifecycle_state_edge_008,machine_snapshot_lifecycle_state,Snapshot,lifecycle_state,lifecycle,explicit_event_edge,RETENTION_LIMITED --erasure_complete--> ERASED,RETENTION_LIMITED,state,erasure_complete,ERASED,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L310[Snapshot.lifecycle_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_source_collection_run_lifecycle_state_edge_001,machine_source_collection_run_lifecycle_state,SourceCollectionRun,lifecycle_state,lifecycle,explicit_event_edge,NOT_STARTED --fetch_begin--> FETCHING,NOT_STARTED,state,fetch_begin,FETCHING,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L276[SourceCollectionRun.lifecycle_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_source_collection_run_lifecycle_state_edge_002,machine_source_collection_run_lifecycle_state,SourceCollectionRun,lifecycle_state,lifecycle,explicit_event_edge,FETCHING --all_sources_returned--> FETCHED,FETCHING,state,all_sources_returned,FETCHED,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L277[SourceCollectionRun.lifecycle_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_source_collection_run_lifecycle_state_edge_003,machine_source_collection_run_lifecycle_state,SourceCollectionRun,lifecycle_state,lifecycle,explicit_event_edge,FETCHING --some_sources_returned_with_gaps--> PARTIAL,FETCHING,state,some_sources_returned_with_gaps,PARTIAL,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L278[SourceCollectionRun.lifecycle_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_source_collection_run_lifecycle_state_edge_004,machine_source_collection_run_lifecycle_state,SourceCollectionRun,lifecycle_state,lifecycle,explicit_event_edge,FETCHING --fatal_provider_failure--> FAILED,FETCHING,state,fatal_provider_failure,FAILED,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L279[SourceCollectionRun.lifecycle_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_source_collection_run_lifecycle_state_edge_005,machine_source_collection_run_lifecycle_state,SourceCollectionRun,lifecycle_state,lifecycle,explicit_event_edge,PARTIAL --operator_abort--> ABANDONED,PARTIAL,state,operator_abort,ABANDONED,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L280[SourceCollectionRun.lifecycle_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_submission_record_lifecycle_state_edge_001,machine_submission_record_lifecycle_state,SubmissionRecord,lifecycle_state,lifecycle,explicit_event_edge,INTENT_RECORDED --send_queued--> TRANSMIT_PENDING,INTENT_RECORDED,state,send_queued,TRANSMIT_PENDING,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L864[SubmissionRecord.lifecycle_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_submission_record_lifecycle_state_edge_002,machine_submission_record_lifecycle_state,SubmissionRecord,lifecycle_state,lifecycle,explicit_event_edge,TRANSMIT_PENDING --request_sent--> TRANSMITTED,TRANSMIT_PENDING,state,request_sent,TRANSMITTED,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L865[SubmissionRecord.lifecycle_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_submission_record_lifecycle_state_edge_003,machine_submission_record_lifecycle_state,SubmissionRecord,lifecycle_state,lifecycle,explicit_event_edge,TRANSMITTED --awaiting_authority_confirmation--> PENDING_ACK,TRANSMITTED,state,awaiting_authority_confirmation,PENDING_ACK,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L866[SubmissionRecord.lifecycle_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_submission_record_lifecycle_state_edge_004,machine_submission_record_lifecycle_state,SubmissionRecord,lifecycle_state,lifecycle,explicit_event_edge,TRANSMITTED --authority_immediate_confirm--> CONFIRMED,TRANSMITTED,state,authority_immediate_confirm,CONFIRMED,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L867[SubmissionRecord.lifecycle_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_submission_record_lifecycle_state_edge_005,machine_submission_record_lifecycle_state,SubmissionRecord,lifecycle_state,lifecycle,explicit_event_edge,TRANSMITTED --authority_immediate_reject--> REJECTED,TRANSMITTED,state,authority_immediate_reject,REJECTED,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L868[SubmissionRecord.lifecycle_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_submission_record_lifecycle_state_edge_006,machine_submission_record_lifecycle_state,SubmissionRecord,lifecycle_state,lifecycle,explicit_event_edge,PENDING_ACK --authority_confirms--> CONFIRMED,PENDING_ACK,state,authority_confirms,CONFIRMED,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L869[SubmissionRecord.lifecycle_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_submission_record_lifecycle_state_edge_007,machine_submission_record_lifecycle_state,SubmissionRecord,lifecycle_state,lifecycle,explicit_event_edge,PENDING_ACK --authority_rejects--> REJECTED,PENDING_ACK,state,authority_rejects,REJECTED,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L870[SubmissionRecord.lifecycle_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_submission_record_lifecycle_state_edge_008,machine_submission_record_lifecycle_state,SubmissionRecord,lifecycle_state,lifecycle,explicit_event_edge,PENDING_ACK --authority_not_resolved--> UNKNOWN,PENDING_ACK,state,authority_not_resolved,UNKNOWN,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L871[SubmissionRecord.lifecycle_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_submission_record_lifecycle_state_edge_009,machine_submission_record_lifecycle_state,SubmissionRecord,lifecycle_state,lifecycle,explicit_event_edge,UNKNOWN --late_authority_confirms--> CONFIRMED,UNKNOWN,state,late_authority_confirms,CONFIRMED,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L872[SubmissionRecord.lifecycle_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_submission_record_lifecycle_state_edge_010,machine_submission_record_lifecycle_state,SubmissionRecord,lifecycle_state,lifecycle,explicit_event_edge,UNKNOWN --late_authority_rejects--> REJECTED,UNKNOWN,state,late_authority_rejects,REJECTED,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L873[SubmissionRecord.lifecycle_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_submission_record_lifecycle_state_edge_011,machine_submission_record_lifecycle_state,SubmissionRecord,lifecycle_state,lifecycle,explicit_event_edge,UNKNOWN --out_of_band_state_proved--> OUT_OF_BAND,UNKNOWN,state,out_of_band_state_proved,OUT_OF_BAND,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L874[SubmissionRecord.lifecycle_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_submission_record_lifecycle_state_edge_012,machine_submission_record_lifecycle_state,SubmissionRecord,lifecycle_state,lifecycle,explicit_event_edge,OUT_OF_BAND --current_packet_lineage_later_proved--> CONFIRMED,OUT_OF_BAND,state,current_packet_lineage_later_proved,CONFIRMED,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L875[SubmissionRecord.lifecycle_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_submission_record_lifecycle_state_edge_013,machine_submission_record_lifecycle_state,SubmissionRecord,lifecycle_state,lifecycle,explicit_event_edge,any_non_confirmed_state --external_filing_detected--> OUT_OF_BAND,any_non_confirmed_state,selector_alias,external_filing_detected,OUT_OF_BAND,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L876[SubmissionRecord.lifecycle_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_submission_record_lifecycle_state_edge_014,machine_submission_record_lifecycle_state,SubmissionRecord,lifecycle_state,lifecycle,explicit_event_edge,CONFIRMED --new_submission_supersedes--> SUPERSEDED,CONFIRMED,state,new_submission_supersedes,SUPERSEDED,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L877[SubmissionRecord.lifecycle_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_trust_summary_lifecycle_state_edge_001,machine_trust_summary_lifecycle_state,TrustSummary,lifecycle_state,lifecycle,explicit_event_edge,SYNTHESIZED --newer_inputs_or_overrides--> SUPERSEDED,SYNTHESIZED,state,newer_inputs_or_overrides,SUPERSEDED,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L492[TrustSummary.lifecycle_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_trust_summary_lifecycle_state_edge_002,machine_trust_summary_lifecycle_state,TrustSummary,lifecycle_state,lifecycle,explicit_event_edge,SYNTHESIZED --late_data_or_authority_change--> SUPERSEDED,SYNTHESIZED,state,late_data_or_authority_change,SUPERSEDED,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L493[TrustSummary.lifecycle_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_trust_summary_lifecycle_state_edge_003,machine_trust_summary_lifecycle_state,TrustSummary,lifecycle_state,lifecycle,explicit_event_edge,SYNTHESIZED --amendment_or_baseline_change--> SUPERSEDED,SYNTHESIZED,state,amendment_or_baseline_change,SUPERSEDED,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L494[TrustSummary.lifecycle_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_twin_reconciliation_state_lifecycle_state_edge_001,machine_twin_reconciliation_state_lifecycle_state,TwinReconciliationState,lifecycle_state,lifecycle,explicit_event_edge,NOT_REQUIRED --reconciliation_needed--> QUEUED,NOT_REQUIRED,state,reconciliation_needed,QUEUED,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L657[TwinReconciliationState.lifecycle_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_twin_reconciliation_state_lifecycle_state_edge_002,machine_twin_reconciliation_state_lifecycle_state,TwinReconciliationState,lifecycle_state,lifecycle,explicit_event_edge,QUEUED --worker_started--> IN_PROGRESS,QUEUED,state,worker_started,IN_PROGRESS,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L658[TwinReconciliationState.lifecycle_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_twin_reconciliation_state_lifecycle_state_edge_003,machine_twin_reconciliation_state_lifecycle_state,TwinReconciliationState,lifecycle_state,lifecycle,explicit_event_edge,IN_PROGRESS --awaiting_authority_window--> WAITING_ON_AUTHORITY,IN_PROGRESS,state,awaiting_authority_window,WAITING_ON_AUTHORITY,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L659[TwinReconciliationState.lifecycle_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_twin_reconciliation_state_lifecycle_state_edge_004,machine_twin_reconciliation_state_lifecycle_state,TwinReconciliationState,lifecycle_state,lifecycle,explicit_event_edge,IN_PROGRESS --manual_escalation_required--> WAITING_ON_OPERATOR,IN_PROGRESS,state,manual_escalation_required,WAITING_ON_OPERATOR,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L660[TwinReconciliationState.lifecycle_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_twin_reconciliation_state_lifecycle_state_edge_005,machine_twin_reconciliation_state_lifecycle_state,TwinReconciliationState,lifecycle_state,lifecycle,explicit_event_edge,WAITING_ON_AUTHORITY --authority_response_received--> IN_PROGRESS,WAITING_ON_AUTHORITY,state,authority_response_received,IN_PROGRESS,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L661[TwinReconciliationState.lifecycle_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_twin_reconciliation_state_lifecycle_state_edge_006,machine_twin_reconciliation_state_lifecycle_state,TwinReconciliationState,lifecycle_state,lifecycle,explicit_event_edge,WAITING_ON_OPERATOR --operator_action_recorded--> IN_PROGRESS,WAITING_ON_OPERATOR,state,operator_action_recorded,IN_PROGRESS,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L662[TwinReconciliationState.lifecycle_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_twin_reconciliation_state_lifecycle_state_edge_007,machine_twin_reconciliation_state_lifecycle_state,TwinReconciliationState,lifecycle_state,lifecycle,explicit_event_edge,IN_PROGRESS --resolution_proved--> RESOLVED,IN_PROGRESS,state,resolution_proved,RESOLVED,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L663[TwinReconciliationState.lifecycle_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_twin_reconciliation_state_lifecycle_state_edge_008,machine_twin_reconciliation_state_lifecycle_state,TwinReconciliationState,lifecycle_state,lifecycle,explicit_event_edge,QUEUED --newer_twin_supersedes--> SUPERSEDED,QUEUED,state,newer_twin_supersedes,SUPERSEDED,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L664[TwinReconciliationState.lifecycle_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_twin_reconciliation_state_lifecycle_state_edge_009,machine_twin_reconciliation_state_lifecycle_state,TwinReconciliationState,lifecycle_state,lifecycle,explicit_event_edge,IN_PROGRESS --newer_twin_supersedes--> SUPERSEDED,IN_PROGRESS,state,newer_twin_supersedes,SUPERSEDED,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L665[TwinReconciliationState.lifecycle_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_twin_reconciliation_state_lifecycle_state_edge_010,machine_twin_reconciliation_state_lifecycle_state,TwinReconciliationState,lifecycle_state,lifecycle,explicit_event_edge,WAITING_ON_AUTHORITY --newer_twin_supersedes--> SUPERSEDED,WAITING_ON_AUTHORITY,state,newer_twin_supersedes,SUPERSEDED,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L666[TwinReconciliationState.lifecycle_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_twin_reconciliation_state_lifecycle_state_edge_011,machine_twin_reconciliation_state_lifecycle_state,TwinReconciliationState,lifecycle_state,lifecycle,explicit_event_edge,WAITING_ON_OPERATOR --newer_twin_supersedes--> SUPERSEDED,WAITING_ON_OPERATOR,state,newer_twin_supersedes,SUPERSEDED,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L667[TwinReconciliationState.lifecycle_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_twin_state_snapshot_assembly_state_edge_001,machine_twin_state_snapshot_assembly_state,TwinStateSnapshot,assembly_state,lifecycle,explicit_event_edge,UNAVAILABLE --some_components_materialized--> PARTIAL,UNAVAILABLE,state,some_components_materialized,PARTIAL,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L611[TwinStateSnapshot.assembly_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_twin_state_snapshot_assembly_state_edge_002,machine_twin_state_snapshot_assembly_state,TwinStateSnapshot,assembly_state,lifecycle,explicit_event_edge,PARTIAL --all_required_components_bound--> ASSEMBLED,PARTIAL,state,all_required_components_bound,ASSEMBLED,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L612[TwinStateSnapshot.assembly_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_twin_state_snapshot_assembly_state_edge_003,machine_twin_state_snapshot_assembly_state,TwinStateSnapshot,assembly_state,lifecycle,explicit_event_edge,PARTIAL --visibility_or_retention_limit_detected--> LIMITED,PARTIAL,state,visibility_or_retention_limit_detected,LIMITED,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L613[TwinStateSnapshot.assembly_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_twin_state_snapshot_assembly_state_edge_004,machine_twin_state_snapshot_assembly_state,TwinStateSnapshot,assembly_state,lifecycle,explicit_event_edge,ASSEMBLED --visibility_or_retention_limit_detected--> LIMITED,ASSEMBLED,state,visibility_or_retention_limit_detected,LIMITED,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L614[TwinStateSnapshot.assembly_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_twin_state_snapshot_assembly_state_edge_005,machine_twin_state_snapshot_assembly_state,TwinStateSnapshot,assembly_state,lifecycle,explicit_event_edge,ASSEMBLED --freshness_horizon_exceeded--> STALE,ASSEMBLED,state,freshness_horizon_exceeded,STALE,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L615[TwinStateSnapshot.assembly_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_twin_state_snapshot_assembly_state_edge_006,machine_twin_state_snapshot_assembly_state,TwinStateSnapshot,assembly_state,lifecycle,explicit_event_edge,PARTIAL --component_conflict_detected--> CONTRADICTORY,PARTIAL,state,component_conflict_detected,CONTRADICTORY,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L616[TwinStateSnapshot.assembly_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_twin_state_snapshot_assembly_state_edge_007,machine_twin_state_snapshot_assembly_state,TwinStateSnapshot,assembly_state,lifecycle,explicit_event_edge,ASSEMBLED --component_conflict_detected--> CONTRADICTORY,ASSEMBLED,state,component_conflict_detected,CONTRADICTORY,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L617[TwinStateSnapshot.assembly_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_twin_state_snapshot_assembly_state_edge_008,machine_twin_state_snapshot_assembly_state,TwinStateSnapshot,assembly_state,lifecycle,explicit_event_edge,STALE --refresh_reassembled--> ASSEMBLED,STALE,state,refresh_reassembled,ASSEMBLED,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L618[TwinStateSnapshot.assembly_state],Explicit event-driven transition extracted from the canonical state-machine source.
machine_twin_state_snapshot_assembly_state_edge_009,machine_twin_state_snapshot_assembly_state,TwinStateSnapshot,assembly_state,lifecycle,explicit_event_edge,LIMITED --limitation_resolved--> ASSEMBLED,LIMITED,state,limitation_resolved,ASSEMBLED,state,Algorithm/state_machines.md,Algorithm/state_machines.md::L619[TwinStateSnapshot.assembly_state],Explicit event-driven transition extracted from the canonical state-machine source.
